key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
wh2_dlc16_anc_talisman_twilight_horn_2	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			130	0		false	false	false	all
wh2_dlc16_anc_talisman_twilight_horn_3	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc16_anc_talisman_twilight_horn_4	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			199	0		false	false	false	all
wh2_dlc16_anc_weapon_creature_killer	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc16_anc_weapon_dart_of_doom	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc16_anc_weapon_dragon_spear_1	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		false	false	false	all
wh2_dlc16_anc_weapon_dragon_spear_2	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			130	0		false	false	false	all
wh2_dlc16_anc_weapon_dragon_spear_3	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc16_anc_weapon_dragon_spear_4	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			199	0		false	false	false	all
wh2_dlc16_anc_weapon_dreaming_bow_1	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		false	false	false	all
wh2_dlc16_anc_weapon_dreaming_bow_2	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			130	0		false	false	false	all
wh2_dlc16_anc_weapon_dreaming_bow_3	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc16_anc_weapon_dreaming_bow_4	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			199	0		false	false	false	all
wh2_dlc16_anc_weapon_eagle_bow_1	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		false	false	false	all
wh2_dlc16_anc_weapon_eagle_bow_2	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			130	0		false	false	false	all
wh2_dlc16_anc_weapon_eagle_bow_3	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc16_anc_weapon_eagle_bow_4	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			199	0		false	false	false	all
wh2_dlc16_anc_weapon_twilight_spear_1	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		false	false	false	all
wh2_dlc16_anc_weapon_twilight_spear_2	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			130	0		false	false	false	all
wh2_dlc16_anc_weapon_twilight_spear_3	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc16_anc_weapon_twilight_spear_4	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			199	0		false	false	false	all
wh2_dlc16_anc_weapon_witstealer_sword	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc17_anc_armour_cloak_of_unreality	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			150	0		false	true	true	all
wh2_dlc17_anc_armour_mutated_ghorgon_hide	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			130	0		false	true	true	all
wh2_dlc17_anc_armour_thoreks_rune_armour	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc17_anc_enchanted_item_blind_eye_of_seeing	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			150	0		false	true	true	all
wh2_dlc17_anc_rune_personal_ancestor_rune_of_grimnir	wh2_dlc17_anc_rune_personal_ancestor_rune_of_grimnir	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_ancestor_rune_of_grungni	wh2_dlc17_anc_rune_personal_ancestor_rune_of_grungni	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_ancestor_rune_of_valaya	wh2_dlc17_anc_rune_personal_ancestor_rune_of_valaya	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_alaric_the_mad	wh2_dlc17_anc_rune_personal_master_rune_alaric_the_mad	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_of_adamant	wh2_dlc17_anc_rune_personal_master_rune_of_adamant	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_of_flight	wh2_dlc17_anc_rune_personal_master_rune_of_flight	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_of_gromril	wh2_dlc17_anc_rune_personal_master_rune_of_gromril	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_of_passage	wh2_dlc17_anc_rune_personal_master_rune_of_passage	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_of_skalf_blackhammer	wh2_dlc17_anc_rune_personal_master_rune_of_skalf_blackhammer	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_of_snorri_spangelhelm	wh2_dlc17_anc_rune_personal_master_rune_of_snorri_spangelhelm	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_master_rune_of_spite	wh2_dlc17_anc_rune_personal_master_rune_of_spite	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_rune_of_cleaving	wh2_dlc17_anc_rune_personal_rune_of_cleaving	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_rune_of_fear	wh2_dlc17_anc_rune_personal_rune_of_fear	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_rune_of_fire	wh2_dlc17_anc_rune_personal_rune_of_fire	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			45	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_rune_of_impact	wh2_dlc17_anc_rune_personal_rune_of_impact	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			45	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_rune_of_iron	wh2_dlc17_anc_rune_personal_rune_of_iron	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_rune_of_luck	wh2_dlc17_anc_rune_personal_rune_of_luck	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			80	0	character_rune	false	false	false	all
wh2_dlc17_anc_rune_personal_rune_of_shielding	wh2_dlc17_anc_rune_personal_rune_of_shielding	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			45	0	character_rune	false	false	false	all
wh2_dlc17_anc_talisman_champions_essence	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	true	true	all
wh2_dlc17_anc_talisman_shardstone_amulet	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			45	0		false	true	true	all
wh2_dlc17_anc_weapon_fell_axe_of_the_drakwald	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		false	true	true	all
wh2_dlc17_anc_weapon_klad_brakak	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc17_anc_weapon_rune_tortured_axes	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_arcane_item_black_staff	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			100	0		true	true	true	all
wh2_main_anc_arcane_item_book_of_hoeth	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			140	0		true	true	true	all
wh2_main_anc_arcane_item_circlet_of_iron	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_arcane_item_cube_of_darkness	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_arcane_item_cupped_hands_of_the_old_ones	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			100	0		true	true	true	all
wh2_main_anc_arcane_item_darkstar_cloak	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			40	0		true	true	true	all
wh2_main_anc_arcane_item_diadem_of_power	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			45	0		true	true	true	all
wh2_main_anc_arcane_item_itxi_grubs	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			150	0		true	true	true	all
wh2_main_anc_arcane_item_jewel_of_the_dusk	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_arcane_item_moon_staff_of_lileath	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_arcane_item_plaque_of_dominion	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			90	0		true	true	true	all
wh2_main_anc_arcane_item_rod_of_the_storm	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			40	0		true	true	true	all
wh2_main_anc_arcane_item_scrying_stone	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_arcane_item_staff_of_solidity	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_arcane_item_starwood_staff	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			85	0		true	true	true	all
wh2_main_anc_arcane_item_the_gem_of_sunfire	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			150	0		true	true	true	all
wh2_main_anc_arcane_item_the_liber_bubonicus	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_arcane_item_the_seerstaff_of_saphery	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			85	0		true	true	true	all
wh2_main_anc_arcane_item_the_tricksters_pendant	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_arcane_item_the_vortex_shard	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			35	0		true	true	true	all
wh2_main_anc_arcane_item_tome_of_furion	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			40	0		true	true	true	all
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_arcane_item_warp_energy_condenser	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			90	0		true	true	true	all
wh2_main_anc_arcane_item_warpstone_tokens	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_arcane_item_warpstorm_scroll	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			45	0		true	true	true	all
wh2_main_anc_armour_armour_of_caledor	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			150	0		true	true	true	all
wh2_main_anc_armour_armour_of_darkness	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			100	0		true	true	true	all
wh2_main_anc_armour_armour_of_eternal_servitude	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			150	0		true	true	true	all
wh2_main_anc_armour_armour_of_living_death	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			145	0		true	true	true	all
wh2_main_anc_armour_armour_of_midnight	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_armour_armour_of_the_stars	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_armour_boots_of_bracchus	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_chromatic_armour	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_cloak_of_hag_graef	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_armour_crown_of_authority	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_armour_dragonscale_shield	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			90	0		true	true	true	all
wh2_main_anc_armour_enchanted_ithilmar_breastplate	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_helm_of_fortune	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_armour_helm_of_khaine	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_helm_of_the_kraken	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_armour_hide_of_the_cold_ones	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			95	0		true	true	true	all
wh2_main_anc_armour_lions_pelt	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	-1		false	false	false	all
wh2_main_anc_armour_rocket_boots	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_sacred_stegadon_helm_of_itza	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_armour_shadow_armour	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_armour_shield_of_distraction	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_armour_shield_of_ghrond	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_armour_shield_of_the_merwyrm	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			90	0		true	true	true	all
wh2_main_anc_armour_shield_of_the_mirrored_pool	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_armour_shroud_of_death	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_skull_helmet	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_the_bane_shield	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			35	0		true	true	true	all
wh2_main_anc_armour_the_maiming_shield	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_armour_war_crown_of_saphery	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_armour_warp_shard_armour	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_armour_warpstone_armour	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			85	0		true	true	true	all
wh2_main_anc_armour_winged_boots	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_armour_worlds_edge_armour	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_black_dragon_egg	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			130	0		true	true	true	all
wh2_main_anc_enchanted_item_blessed_tome	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_box_of_eerie_noises	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_brass_horn	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_carnosaur_pendant	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			40	0		true	true	true	all
wh2_main_anc_enchanted_item_chest_of_sustenance	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_cloak_of_beards	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_enchanted_item_cloak_of_twilight	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			130	0		true	true	true	all
wh2_main_anc_enchanted_item_curse_charm_of_tepok	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		true	true	true	all
wh2_main_anc_enchanted_item_divine_plaque_of_protection	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			100	0		true	true	true	all
wh2_main_anc_enchanted_item_dragonfly_of_quicksilver	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_dragonhorn	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		true	true	true	all
wh2_main_anc_enchanted_item_enchanted_spyglass	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_enriched_warpstone_dust	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_folariaths_robe	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			150	0		true	true	true	all
wh2_main_anc_enchanted_item_gilded_horn_of_galon_konook	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_hand_of_gods	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_enchanted_item_heart_of_avelorn	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_enchanted_item_khaines_ring_of_fury	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			80	0		true	true	true	all
wh2_main_anc_enchanted_item_moranions_wayshard	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			130	0		true	true	true	all
wh2_main_anc_enchanted_item_odd_powder_keg	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_pipes_of_piebald	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_portents_of_verminous_doom	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		true	true	true	all
wh2_main_anc_enchanted_item_radiant_gem_of_hoeth	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_ring_of_corin	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			150	0		true	true	true	all
wh2_main_anc_enchanted_item_ring_of_hukon	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_rod_of_briars	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_rubric_of_dark_dimensions	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			95	0		true	true	true	all
wh2_main_anc_enchanted_item_satchel_of_potions	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_enchanted_item_scroll_of_hoeth	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_enchanted_item_skalm	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			95	0		true	true	true	all
wh2_main_anc_enchanted_item_skavenbrew	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			45	0		true	true	true	all
wh2_main_anc_enchanted_item_supreme_spellshield	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_enchanted_item_talisman_of_loec	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_the_book_of_the_phoenix	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			90	0		true	true	true	all
wh2_main_anc_enchanted_item_the_cloak_of_feathers	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			95	0		true	true	true	all
wh2_main_anc_enchanted_item_the_guiding_eye	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_the_horn_of_kygor	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			90	0		true	true	true	all
wh2_main_anc_enchanted_item_venom_of_the_firefly_frog	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_war_drum_of_xahutec	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	all
wh2_main_anc_enchanted_item_whip_of_agony	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			40	0		true	true	true	all
wh2_main_anc_talisman_amber_amulet	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	all
wh2_main_anc_talisman_amulet_of_fire	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		true	true	true	all
wh2_main_anc_talisman_amulet_of_foresight	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			199	0		false	false	false	all
wh2_main_anc_talisman_amulet_of_itzl	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			80	0		true	true	true	all
